Bacteria,,,,,,Fungi,,,,
Days,group,Sample,Inheritance,SumGroup,,Days,group,Sample,Inheritance,SumGroup
120,NA,C3_G_120_1B,Transient,0,,120,NA,A1_G_120_9F,Transient,0
120,NA,C3_G_120_2B,Transient,0,,120,NA,B2_G_120_1F,Transient,0
120,NA,C3_G_120_3B,Transient,0,,120,NA,B2_G_120_2F,Transient,0
120,NA,C3_G_120_4B,Transient,0,,120,NA,B2_G_120_3F,Transient,0
120,NA,C3_G_120_5B,Transient,0,,120,NA,B2_G_120_4F,Transient,0
120,NA,C3_G_120_6B,Transient,0,,120,NA,B2_G_120_5F,Transient,0
120,NA,C3_G_120_7B,Transient,0,,120,NA,B2_G_120_6F,Transient,0
120,NA,C3_G_120_8B,Transient,0,,120,NA,B2_G_120_7F,Transient,0
120,NA,C3_G_120_9B,Transient,0,,120,NA,B2_G_120_8F,Transient,0
141,Early successional,A1_G_141_1B,Inherited,0.193166209,,120,NA,B2_G_120_9F,Transient,0
141,Early successional,A1_G_141_1B,Non-inherited,0,,120,NA,C3_G_120_1F,Transient,0
141,Early successional,A1_G_141_1B,Transient,0,,120,NA,C3_G_120_2F,Transient,0
141,Early successional,A1_G_141_2B,Inherited,0.251956611,,120,NA,C3_G_120_3F,Transient,0
141,Early successional,A1_G_141_2B,Non-inherited,0,,120,NA,C3_G_120_4F,Transient,0
141,Early successional,A1_G_141_2B,Transient,0,,120,NA,C3_G_120_5F,Transient,0
141,Early successional,A1_G_141_3B,Inherited,0.209238343,,120,NA,C3_G_120_6F,Transient,0
141,Early successional,A1_G_141_3B,Non-inherited,0,,120,NA,C3_G_120_7F,Transient,0
141,Early successional,A1_G_141_3B,Transient,0,,120,NA,C3_G_120_8F,Transient,0
141,Early successional,A1_G_141_4B,Inherited,0.036438983,,120,NA,C3_G_120_9F,Transient,0
141,Early successional,A1_G_141_4B,Non-inherited,0,,141,Early successional,A1_G_141_1F,Inherited,0.009338571
141,Early successional,A1_G_141_4B,Transient,0,,141,Early successional,A1_G_141_1F,Non-inherited,0
141,Early successional,A1_G_141_5B,Inherited,0,,141,Early successional,A1_G_141_1F,Transient,0.003832035
141,Early successional,A1_G_141_5B,Non-inherited,0,,141,Early successional,A1_G_141_2F,Inherited,0.020215634
141,Early successional,A1_G_141_5B,Transient,0,,141,Early successional,A1_G_141_2F,Non-inherited,0
141,Early successional,A1_G_141_6B,Inherited,0.23231582,,141,Early successional,A1_G_141_2F,Transient,0.004013084
141,Early successional,A1_G_141_6B,Non-inherited,0,,141,Early successional,A1_G_141_3F,Inherited,0.000896593
141,Early successional,A1_G_141_6B,Transient,0,,141,Early successional,A1_G_141_3F,Non-inherited,0
141,Early successional,A1_G_141_7B,Inherited,0.076725652,,141,Early successional,A1_G_141_3F,Transient,0.008256127
141,Early successional,A1_G_141_7B,Non-inherited,0,,141,Early successional,A1_G_141_4F,Inherited,0.003697077
141,Early successional,A1_G_141_7B,Transient,0,,141,Early successional,A1_G_141_4F,Non-inherited,0
141,Early successional,A1_G_141_8B,Inherited,0.045934902,,141,Early successional,A1_G_141_4F,Transient,5.96E-05
141,Early successional,A1_G_141_8B,Non-inherited,0,,141,Early successional,A1_G_141_5F,Inherited,0.00664826
141,Early successional,A1_G_141_8B,Transient,0,,141,Early successional,A1_G_141_5F,Non-inherited,0
141,Early successional,A1_G_141_9B,Inherited,0.061981729,,141,Early successional,A1_G_141_5F,Transient,0
141,Early successional,A1_G_141_9B,Non-inherited,0,,141,Early successional,A1_G_141_6F,Inherited,0.012674442
141,Early successional,A1_G_141_9B,Transient,0,,141,Early successional,A1_G_141_6F,Non-inherited,0
141,Early successional,B2_G_141_1B,Inherited,0,,141,Early successional,A1_G_141_6F,Transient,0.000314624
141,Early successional,B2_G_141_1B,Non-inherited,0,,141,Early successional,A1_G_141_7F,Inherited,0.003367129
141,Early successional,B2_G_141_1B,Transient,0.006668784,,141,Early successional,A1_G_141_7F,Non-inherited,0
141,Early successional,B2_G_141_2B,Inherited,0,,141,Early successional,A1_G_141_7F,Transient,0
141,Early successional,B2_G_141_2B,Non-inherited,0,,141,Early successional,A1_G_141_8F,Inherited,0.009454519
141,Early successional,B2_G_141_2B,Transient,0,,141,Early successional,A1_G_141_8F,Non-inherited,0
141,Early successional,B2_G_141_3B,Inherited,0.143801907,,141,Early successional,A1_G_141_8F,Transient,0.079772501
141,Early successional,B2_G_141_3B,Non-inherited,0,,141,Early successional,A1_G_141_9F,Inherited,0.006669256
141,Early successional,B2_G_141_3B,Transient,0,,141,Early successional,A1_G_141_9F,Non-inherited,0
141,Early successional,B2_G_141_4B,Inherited,0.02895505,,141,Early successional,A1_G_141_9F,Transient,0.001133126
141,Early successional,B2_G_141_4B,Non-inherited,0,,141,Early successional,B2_G_141_1F,Inherited,0.014658021
141,Early successional,B2_G_141_4B,Transient,0,,141,Early successional,B2_G_141_1F,Non-inherited,0
141,Early successional,B2_G_141_5B,Inherited,0.186704195,,141,Early successional,B2_G_141_1F,Transient,0.001027679
141,Early successional,B2_G_141_5B,Non-inherited,0,,141,Early successional,B2_G_141_2F,Inherited,0.000594338
141,Early successional,B2_G_141_5B,Transient,0,,141,Early successional,B2_G_141_2F,Non-inherited,0
141,Early successional,B2_G_141_6B,Inherited,0.116421263,,141,Early successional,B2_G_141_2F,Transient,0
141,Early successional,B2_G_141_6B,Non-inherited,0,,141,Early successional,B2_G_141_3F,Inherited,0.007441953
141,Early successional,B2_G_141_6B,Transient,0,,141,Early successional,B2_G_141_3F,Non-inherited,0
141,Early successional,B2_G_141_7B,Inherited,0,,141,Early successional,B2_G_141_3F,Transient,0
141,Early successional,B2_G_141_7B,Non-inherited,0,,141,Early successional,B2_G_141_4F,Inherited,0.038469305
141,Early successional,B2_G_141_7B,Transient,0,,141,Early successional,B2_G_141_4F,Non-inherited,0
141,Early successional,B2_G_141_8B,Inherited,0.03125383,,141,Early successional,B2_G_141_4F,Transient,0
141,Early successional,B2_G_141_8B,Non-inherited,0,,141,Early successional,B2_G_141_5F,Inherited,0.003401459
141,Early successional,B2_G_141_8B,Transient,0,,141,Early successional,B2_G_141_5F,Non-inherited,0
141,Early successional,B2_G_141_9B,Inherited,0,,141,Early successional,B2_G_141_5F,Transient,0
141,Early successional,B2_G_141_9B,Non-inherited,0,,141,Early successional,B2_G_141_6F,Inherited,0.003043213
141,Early successional,B2_G_141_9B,Transient,0,,141,Early successional,B2_G_141_6F,Non-inherited,0
141,Early successional,C3_G_141_1B,Inherited,0.044533887,,141,Early successional,B2_G_141_6F,Transient,0.025780367
141,Early successional,C3_G_141_1B,Non-inherited,0,,141,Early successional,B2_G_141_7F,Inherited,0.003791341
141,Early successional,C3_G_141_1B,Transient,0,,141,Early successional,B2_G_141_7F,Non-inherited,0
141,Early successional,C3_G_141_2B,Inherited,0.035430917,,141,Early successional,B2_G_141_7F,Transient,0.000304661
141,Early successional,C3_G_141_2B,Non-inherited,0,,141,Early successional,B2_G_141_8F,Inherited,0.04276355
141,Early successional,C3_G_141_2B,Transient,0,,141,Early successional,B2_G_141_8F,Non-inherited,0
141,Early successional,C3_G_141_3B,Inherited,0.039779682,,141,Early successional,B2_G_141_8F,Transient,0.000476474
141,Early successional,C3_G_141_3B,Non-inherited,0,,141,Early successional,B2_G_141_9F,Inherited,0.001511191
141,Early successional,C3_G_141_3B,Transient,0,,141,Early successional,B2_G_141_9F,Non-inherited,0
141,Early successional,C3_G_141_4B,Inherited,0.035402906,,141,Early successional,B2_G_141_9F,Transient,0
141,Early successional,C3_G_141_4B,Non-inherited,0,,141,Early successional,C3_G_141_1F,Inherited,0.001383648
141,Early successional,C3_G_141_4B,Transient,0,,141,Early successional,C3_G_141_1F,Non-inherited,0
141,Early successional,C3_G_141_5B,Inherited,0.105579869,,141,Early successional,C3_G_141_1F,Transient,0.004863732
141,Early successional,C3_G_141_5B,Non-inherited,0,,141,Early successional,C3_G_141_2F,Inherited,0.048958795
141,Early successional,C3_G_141_5B,Transient,0.000683807,,141,Early successional,C3_G_141_2F,Non-inherited,0
141,Early successional,C3_G_141_6B,Inherited,0.055733878,,141,Early successional,C3_G_141_2F,Transient,0.005405405
141,Early successional,C3_G_141_6B,Non-inherited,0,,141,Early successional,C3_G_141_3F,Inherited,0.299308798
141,Early successional,C3_G_141_6B,Transient,0,,141,Early successional,C3_G_141_3F,Non-inherited,0
141,Early successional,C3_G_141_7B,Inherited,0,,141,Early successional,C3_G_141_3F,Transient,0
141,Early successional,C3_G_141_7B,Non-inherited,0,,141,Early successional,C3_G_141_4F,Inherited,0.013421945
141,Early successional,C3_G_141_7B,Transient,0,,141,Early successional,C3_G_141_4F,Non-inherited,0
141,Early successional,C3_G_141_8B,Inherited,0.021652275,,141,Early successional,C3_G_141_4F,Transient,0.000434367
141,Early successional,C3_G_141_8B,Non-inherited,0,,141,Early successional,C3_G_141_5F,Inherited,0.020995698
141,Early successional,C3_G_141_8B,Transient,0,,141,Early successional,C3_G_141_5F,Non-inherited,0
141,Early successional,C3_G_141_9B,Inherited,0.004387956,,141,Early successional,C3_G_141_5F,Transient,0.000596227
141,Early successional,C3_G_141_9B,Non-inherited,0,,141,Early successional,C3_G_141_6F,Inherited,0.005350959
141,Early successional,C3_G_141_9B,Transient,0,,141,Early successional,C3_G_141_6F,Non-inherited,0
141,Late successional,A1_G_141_1B,Inherited,0.601991758,,141,Early successional,C3_G_141_6F,Transient,0.001416431
141,Late successional,A1_G_141_1B,Non-inherited,0,,141,Early successional,C3_G_141_7F,Inherited,0.014826149
141,Late successional,A1_G_141_1B,Transient,0.043784341,,141,Early successional,C3_G_141_7F,Non-inherited,0
141,Late successional,A1_G_141_2B,Inherited,0.630646712,,141,Early successional,C3_G_141_7F,Transient,0.000316573
141,Late successional,A1_G_141_2B,Non-inherited,0,,141,Early successional,C3_G_141_8F,Inherited,0.003379661
141,Late successional,A1_G_141_2B,Transient,0,,141,Early successional,C3_G_141_8F,Non-inherited,0
141,Late successional,A1_G_141_3B,Inherited,0.597885896,,141,Early successional,C3_G_141_8F,Transient,0.003683451
141,Late successional,A1_G_141_3B,Non-inherited,0,,141,Early successional,C3_G_141_9F,Inherited,0.002356518
141,Late successional,A1_G_141_3B,Transient,0.105270779,,141,Early successional,C3_G_141_9F,Non-inherited,0
141,Late successional,A1_G_141_4B,Inherited,0.885538725,,141,Early successional,C3_G_141_9F,Transient,0.006613454
141,Late successional,A1_G_141_4B,Non-inherited,0,,141,Late successional,A1_G_141_1F,Inherited,0.900624717
141,Late successional,A1_G_141_4B,Transient,0,,141,Late successional,A1_G_141_1F,Non-inherited,0
141,Late successional,A1_G_141_5B,Inherited,0.910302468,,141,Late successional,A1_G_141_1F,Transient,0.012526567
141,Late successional,A1_G_141_5B,Non-inherited,0,,141,Late successional,A1_G_141_2F,Inherited,0.655765199
141,Late successional,A1_G_141_5B,Transient,0.012400046,,141,Late successional,A1_G_141_2F,Non-inherited,0
141,Late successional,A1_G_141_6B,Inherited,0.547989433,,141,Late successional,A1_G_141_2F,Transient,0.307607022
141,Late successional,A1_G_141_6B,Non-inherited,0,,141,Late successional,A1_G_141_3F,Inherited,0.50993724
141,Late successional,A1_G_141_6B,Transient,0.057235104,,141,Late successional,A1_G_141_3F,Non-inherited,0
141,Late successional,A1_G_141_7B,Inherited,0.477914359,,141,Late successional,A1_G_141_3F,Transient,0.457038254
141,Late successional,A1_G_141_7B,Non-inherited,0,,141,Late successional,A1_G_141_4F,Inherited,0.99189028
141,Late successional,A1_G_141_7B,Transient,0.351208969,,141,Late successional,A1_G_141_4F,Non-inherited,0
141,Late successional,A1_G_141_8B,Inherited,0.749330704,,141,Late successional,A1_G_141_4F,Transient,0.003339251
141,Late successional,A1_G_141_8B,Non-inherited,0,,141,Late successional,A1_G_141_5F,Inherited,0.982053332
141,Late successional,A1_G_141_8B,Transient,0.051852896,,141,Late successional,A1_G_141_5F,Non-inherited,0
141,Late successional,A1_G_141_9B,Inherited,0.713703444,,141,Late successional,A1_G_141_5F,Transient,0.010390177
141,Late successional,A1_G_141_9B,Non-inherited,0,,141,Late successional,A1_G_141_6F,Inherited,0.985325497
141,Late successional,A1_G_141_9B,Transient,0.060716796,,141,Late successional,A1_G_141_6F,Non-inherited,0
141,Late successional,B2_G_141_1B,Inherited,0.748491585,,141,Late successional,A1_G_141_6F,Transient,0.001146048
141,Late successional,B2_G_141_1B,Non-inherited,0,,141,Late successional,A1_G_141_7F,Inherited,0.890119346
141,Late successional,B2_G_141_1B,Transient,0,,141,Late successional,A1_G_141_7F,Non-inherited,0
141,Late successional,B2_G_141_2B,Inherited,0.83281586,,141,Late successional,A1_G_141_7F,Transient,0.066033148
141,Late successional,B2_G_141_2B,Non-inherited,0,,141,Late successional,A1_G_141_8F,Inherited,0.792406841
141,Late successional,B2_G_141_2B,Transient,0.005970862,,141,Late successional,A1_G_141_8F,Non-inherited,0
141,Late successional,B2_G_141_3B,Inherited,0.701476468,,141,Late successional,A1_G_141_8F,Transient,0.112420135
141,Late successional,B2_G_141_3B,Non-inherited,0,,141,Late successional,A1_G_141_9F,Inherited,0.982517482
141,Late successional,B2_G_141_3B,Transient,0.003075977,,141,Late successional,A1_G_141_9F,Non-inherited,0
141,Late successional,B2_G_141_4B,Inherited,0.489200234,,141,Late successional,A1_G_141_9F,Transient,0.00951826
141,Late successional,B2_G_141_4B,Non-inherited,0,,141,Late successional,B2_G_141_1F,Inherited,0.919148415
141,Late successional,B2_G_141_4B,Transient,0.411675423,,141,Late successional,B2_G_141_1F,Non-inherited,0
141,Late successional,B2_G_141_5B,Inherited,0.700576329,,141,Late successional,B2_G_141_1F,Transient,0.058436302
141,Late successional,B2_G_141_5B,Non-inherited,0,,141,Late successional,B2_G_141_2F,Inherited,0.911389671
141,Late successional,B2_G_141_5B,Transient,0,,141,Late successional,B2_G_141_2F,Non-inherited,0
141,Late successional,B2_G_141_6B,Inherited,0.824057898,,141,Late successional,B2_G_141_2F,Transient,0.008861033
141,Late successional,B2_G_141_6B,Non-inherited,0,,141,Late successional,B2_G_141_3F,Inherited,0.990077397
141,Late successional,B2_G_141_6B,Transient,0,,141,Late successional,B2_G_141_3F,Non-inherited,0
141,Late successional,B2_G_141_7B,Inherited,0.504174229,,141,Late successional,B2_G_141_3F,Transient,0.001719917
141,Late successional,B2_G_141_7B,Non-inherited,0,,141,Late successional,B2_G_141_4F,Inherited,0.688980883
141,Late successional,B2_G_141_7B,Transient,0.406412584,,141,Late successional,B2_G_141_4F,Non-inherited,0
141,Late successional,B2_G_141_8B,Inherited,0.808800098,,141,Late successional,B2_G_141_4F,Transient,0.266828218
141,Late successional,B2_G_141_8B,Non-inherited,0,,141,Late successional,B2_G_141_5F,Inherited,0.984882357
141,Late successional,B2_G_141_8B,Transient,0.012624096,,141,Late successional,B2_G_141_5F,Non-inherited,0
141,Late successional,B2_G_141_9B,Inherited,0.869340901,,141,Late successional,B2_G_141_5F,Transient,0.002820014
141,Late successional,B2_G_141_9B,Non-inherited,0,,141,Late successional,B2_G_141_6F,Inherited,0.904834362
141,Late successional,B2_G_141_9B,Transient,0,,141,Late successional,B2_G_141_6F,Non-inherited,0
141,Late successional,C3_G_141_1B,Inherited,0.687613607,,141,Late successional,B2_G_141_6F,Transient,0.011390313
141,Late successional,C3_G_141_1B,Non-inherited,0,,141,Late successional,B2_G_141_7F,Inherited,0.657052909
141,Late successional,C3_G_141_1B,Transient,0.163074526,,141,Late successional,B2_G_141_7F,Non-inherited,0
141,Late successional,C3_G_141_2B,Inherited,0.460875514,,141,Late successional,B2_G_141_7F,Transient,0.338851086
141,Late successional,C3_G_141_2B,Non-inherited,0,,141,Late successional,B2_G_141_8F,Inherited,0.914314077
141,Late successional,C3_G_141_2B,Transient,0.361696307,,141,Late successional,B2_G_141_8F,Non-inherited,0
141,Late successional,C3_G_141_3B,Inherited,0.823378211,,141,Late successional,B2_G_141_8F,Transient,0.000952949
141,Late successional,C3_G_141_3B,Non-inherited,0,,141,Late successional,B2_G_141_9F,Inherited,0.858601537
141,Late successional,C3_G_141_3B,Transient,0.088494491,,141,Late successional,B2_G_141_9F,Non-inherited,0
141,Late successional,C3_G_141_4B,Inherited,0.852047556,,141,Late successional,B2_G_141_9F,Transient,0.036636171
141,Late successional,C3_G_141_4B,Non-inherited,0,,141,Late successional,C3_G_141_1F,Inherited,0.936939203
141,Late successional,C3_G_141_4B,Transient,0.022589168,,141,Late successional,C3_G_141_1F,Non-inherited,0
141,Late successional,C3_G_141_5B,Inherited,0.786378555,,141,Late successional,C3_G_141_1F,Transient,0.001551363
141,Late successional,C3_G_141_5B,Non-inherited,0,,141,Late successional,C3_G_141_2F,Inherited,0.864820558
141,Late successional,C3_G_141_5B,Transient,0.024206784,,141,Late successional,C3_G_141_2F,Non-inherited,0
141,Late successional,C3_G_141_6B,Inherited,0.735628829,,141,Late successional,C3_G_141_2F,Transient,0.014576872
141,Late successional,C3_G_141_6B,Non-inherited,0,,141,Late successional,C3_G_141_3F,Inherited,0.630973284
141,Late successional,C3_G_141_6B,Transient,0.166180332,,141,Late successional,C3_G_141_3F,Non-inherited,0
141,Late successional,C3_G_141_7B,Inherited,0.873129557,,141,Late successional,C3_G_141_3F,Transient,0.059779562
141,Late successional,C3_G_141_7B,Non-inherited,0,,141,Late successional,C3_G_141_4F,Inherited,0.967943705
141,Late successional,C3_G_141_7B,Transient,0,,141,Late successional,C3_G_141_4F,Non-inherited,0
141,Late successional,C3_G_141_8B,Inherited,0.904111355,,141,Late successional,C3_G_141_4F,Transient,0.01533316
141,Late successional,C3_G_141_8B,Non-inherited,0,,141,Late successional,C3_G_141_5F,Inherited,0.908521782
141,Late successional,C3_G_141_8B,Transient,0,,141,Late successional,C3_G_141_5F,Non-inherited,0
141,Late successional,C3_G_141_9B,Inherited,0.980027235,,141,Late successional,C3_G_141_5F,Transient,0.032196268
141,Late successional,C3_G_141_9B,Non-inherited,0,,141,Late successional,C3_G_141_6F,Inherited,0.896718602
141,Late successional,C3_G_141_9B,Transient,0.014525647,,141,Late successional,C3_G_141_6F,Non-inherited,0
141,Mid-successional / No trend,A1_G_141_1B,Inherited,0.160027473,,141,Late successional,C3_G_141_6F,Transient,0.076644633
141,Mid-successional / No trend,A1_G_141_1B,Non-inherited,0,,141,Late successional,C3_G_141_7F,Inherited,0.792170104
141,Mid-successional / No trend,A1_G_141_1B,Transient,0.00103022,,141,Late successional,C3_G_141_7F,Non-inherited,0
141,Mid-successional / No trend,A1_G_141_2B,Inherited,0.117396677,,141,Late successional,C3_G_141_7F,Transient,0.015881392
141,Mid-successional / No trend,A1_G_141_2B,Non-inherited,0,,141,Late successional,C3_G_141_8F,Inherited,0.927166402
141,Mid-successional / No trend,A1_G_141_2B,Transient,0,,141,Late successional,C3_G_141_8F,Non-inherited,0
141,Mid-successional / No trend,A1_G_141_3B,Inherited,0.087604981,,141,Late successional,C3_G_141_8F,Transient,0.002278424
141,Mid-successional / No trend,A1_G_141_3B,Non-inherited,0,,141,Late successional,C3_G_141_9F,Inherited,0.911706575
141,Mid-successional / No trend,A1_G_141_3B,Transient,0,,141,Late successional,C3_G_141_9F,Non-inherited,0
141,Mid-successional / No trend,A1_G_141_4B,Inherited,0.078022292,,141,Late successional,C3_G_141_9F,Transient,0.001520318
141,Mid-successional / No trend,A1_G_141_4B,Non-inherited,0,,141,Mid-successional / No trend,A1_G_141_1F,Inherited,0.073678109
141,Mid-successional / No trend,A1_G_141_4B,Transient,0,,141,Mid-successional / No trend,A1_G_141_1F,Non-inherited,0
141,Mid-successional / No trend,A1_G_141_5B,Inherited,0.077297485,,141,Mid-successional / No trend,A1_G_141_1F,Transient,0
141,Mid-successional / No trend,A1_G_141_5B,Non-inherited,0,,141,Mid-successional / No trend,A1_G_141_2F,Inherited,0.001946691
141,Mid-successional / No trend,A1_G_141_5B,Transient,0,,141,Mid-successional / No trend,A1_G_141_2F,Non-inherited,0
141,Mid-successional / No trend,A1_G_141_6B,Inherited,0.162459642,,141,Mid-successional / No trend,A1_G_141_2F,Transient,0.010452231
141,Mid-successional / No trend,A1_G_141_6B,Non-inherited,0,,141,Mid-successional / No trend,A1_G_141_3F,Inherited,0.022601614
141,Mid-successional / No trend,A1_G_141_6B,Transient,0,,141,Mid-successional / No trend,A1_G_141_3F,Non-inherited,0
141,Mid-successional / No trend,A1_G_141_7B,Inherited,0.093610698,,141,Mid-successional / No trend,A1_G_141_3F,Transient,0.001270173
141,Mid-successional / No trend,A1_G_141_7B,Non-inherited,0,,141,Mid-successional / No trend,A1_G_141_4F,Inherited,0.000327967
141,Mid-successional / No trend,A1_G_141_7B,Transient,0.000540321,,141,Mid-successional / No trend,A1_G_141_4F,Non-inherited,0
141,Mid-successional / No trend,A1_G_141_8B,Inherited,0.152881499,,141,Mid-successional / No trend,A1_G_141_4F,Transient,0.000685748
141,Mid-successional / No trend,A1_G_141_8B,Non-inherited,0,,141,Mid-successional / No trend,A1_G_141_5F,Inherited,0
141,Mid-successional / No trend,A1_G_141_8B,Transient,0,,141,Mid-successional / No trend,A1_G_141_5F,Non-inherited,0
141,Mid-successional / No trend,A1_G_141_9B,Inherited,0.163598032,,141,Mid-successional / No trend,A1_G_141_5F,Transient,0.000908232
141,Mid-successional / No trend,A1_G_141_9B,Non-inherited,0,,141,Mid-successional / No trend,A1_G_141_6F,Inherited,0.000539338
141,Mid-successional / No trend,A1_G_141_9B,Transient,0,,141,Mid-successional / No trend,A1_G_141_6F,Non-inherited,0
141,Mid-successional / No trend,B2_G_141_1B,Inherited,0.244839632,,141,Mid-successional / No trend,A1_G_141_6F,Transient,0
141,Mid-successional / No trend,B2_G_141_1B,Non-inherited,0,,141,Mid-successional / No trend,A1_G_141_7F,Inherited,0.040480377
141,Mid-successional / No trend,B2_G_141_1B,Transient,0,,141,Mid-successional / No trend,A1_G_141_7F,Non-inherited,0
141,Mid-successional / No trend,B2_G_141_2B,Inherited,0.160257941,,141,Mid-successional / No trend,A1_G_141_7F,Transient,0
141,Mid-successional / No trend,B2_G_141_2B,Non-inherited,0,,141,Mid-successional / No trend,A1_G_141_8F,Inherited,0.005946006
141,Mid-successional / No trend,B2_G_141_2B,Transient,0.000955338,,141,Mid-successional / No trend,A1_G_141_8F,Non-inherited,0
141,Mid-successional / No trend,B2_G_141_3B,Inherited,0.151645647,,141,Mid-successional / No trend,A1_G_141_8F,Transient,0
141,Mid-successional / No trend,B2_G_141_3B,Non-inherited,0,,141,Mid-successional / No trend,A1_G_141_9F,Inherited,0.000161875
141,Mid-successional / No trend,B2_G_141_3B,Transient,0,,141,Mid-successional / No trend,A1_G_141_9F,Non-inherited,0
141,Mid-successional / No trend,B2_G_141_4B,Inherited,0.070169294,,141,Mid-successional / No trend,A1_G_141_9F,Transient,0
141,Mid-successional / No trend,B2_G_141_4B,Non-inherited,0,,141,Mid-successional / No trend,B2_G_141_1F,Inherited,0.000367062
141,Mid-successional / No trend,B2_G_141_4B,Transient,0,,141,Mid-successional / No trend,B2_G_141_1F,Non-inherited,0
141,Mid-successional / No trend,B2_G_141_5B,Inherited,0.112719475,,141,Mid-successional / No trend,B2_G_141_1F,Transient,0.006362413
141,Mid-successional / No trend,B2_G_141_5B,Non-inherited,0,,141,Mid-successional / No trend,B2_G_141_2F,Inherited,0.074346229
141,Mid-successional / No trend,B2_G_141_5B,Transient,0,,141,Mid-successional / No trend,B2_G_141_2F,Non-inherited,0
141,Mid-successional / No trend,B2_G_141_6B,Inherited,0.059520839,,141,Mid-successional / No trend,B2_G_141_2F,Transient,0.004808731
141,Mid-successional / No trend,B2_G_141_6B,Non-inherited,0,,141,Mid-successional / No trend,B2_G_141_3F,Inherited,0.000297678
141,Mid-successional / No trend,B2_G_141_6B,Transient,0,,141,Mid-successional / No trend,B2_G_141_3F,Non-inherited,0
141,Mid-successional / No trend,B2_G_141_7B,Inherited,0.089413188,,141,Mid-successional / No trend,B2_G_141_3F,Transient,0.000463055
141,Mid-successional / No trend,B2_G_141_7B,Non-inherited,0,,141,Mid-successional / No trend,B2_G_141_4F,Inherited,0.005721594
141,Mid-successional / No trend,B2_G_141_7B,Transient,0,,141,Mid-successional / No trend,B2_G_141_4F,Non-inherited,0
141,Mid-successional / No trend,B2_G_141_8B,Inherited,0.147321976,,141,Mid-successional / No trend,B2_G_141_4F,Transient,0
141,Mid-successional / No trend,B2_G_141_8B,Non-inherited,0,,141,Mid-successional / No trend,B2_G_141_5F,Inherited,0.008896125
141,Mid-successional / No trend,B2_G_141_8B,Transient,0,,141,Mid-successional / No trend,B2_G_141_5F,Non-inherited,0
141,Mid-successional / No trend,B2_G_141_9B,Inherited,0.1306591,,141,Mid-successional / No trend,B2_G_141_5F,Transient,0
141,Mid-successional / No trend,B2_G_141_9B,Non-inherited,0,,141,Mid-successional / No trend,B2_G_141_6F,Inherited,0.05269107
141,Mid-successional / No trend,B2_G_141_9B,Transient,0,,141,Mid-successional / No trend,B2_G_141_6F,Non-inherited,0
141,Mid-successional / No trend,C3_G_141_1B,Inherited,0.10477798,,141,Mid-successional / No trend,B2_G_141_6F,Transient,0.002260673
141,Mid-successional / No trend,C3_G_141_1B,Non-inherited,0,,141,Mid-successional / No trend,B2_G_141_7F,Inherited,0
141,Mid-successional / No trend,C3_G_141_1B,Transient,0,,141,Mid-successional / No trend,B2_G_141_7F,Non-inherited,0
141,Mid-successional / No trend,C3_G_141_2B,Inherited,0.141997264,,141,Mid-successional / No trend,B2_G_141_7F,Transient,0
141,Mid-successional / No trend,C3_G_141_2B,Non-inherited,0,,141,Mid-successional / No trend,B2_G_141_8F,Inherited,0.041492952
141,Mid-successional / No trend,C3_G_141_2B,Transient,0,,141,Mid-successional / No trend,B2_G_141_8F,Non-inherited,0
141,Mid-successional / No trend,C3_G_141_3B,Inherited,0.023133415,,141,Mid-successional / No trend,B2_G_141_8F,Transient,0
141,Mid-successional / No trend,C3_G_141_3B,Non-inherited,0,,141,Mid-successional / No trend,B2_G_141_9F,Inherited,0.103251103
141,Mid-successional / No trend,C3_G_141_3B,Transient,0.025214199,,141,Mid-successional / No trend,B2_G_141_9F,Non-inherited,0
141,Mid-successional / No trend,C3_G_141_4B,Inherited,0.08996037,,141,Mid-successional / No trend,B2_G_141_9F,Transient,0
141,Mid-successional / No trend,C3_G_141_4B,Non-inherited,0,,141,Mid-successional / No trend,C3_G_141_1F,Inherited,0.055262055
141,Mid-successional / No trend,C3_G_141_4B,Transient,0,,141,Mid-successional / No trend,C3_G_141_1F,Non-inherited,0
141,Mid-successional / No trend,C3_G_141_5B,Inherited,0.083150985,,141,Mid-successional / No trend,C3_G_141_1F,Transient,0
141,Mid-successional / No trend,C3_G_141_5B,Non-inherited,0,,141,Mid-successional / No trend,C3_G_141_2F,Inherited,0.06623837
141,Mid-successional / No trend,C3_G_141_5B,Transient,0,,141,Mid-successional / No trend,C3_G_141_2F,Non-inherited,0
141,Mid-successional / No trend,C3_G_141_6B,Inherited,0.042456959,,141,Mid-successional / No trend,C3_G_141_2F,Transient,0
141,Mid-successional / No trend,C3_G_141_6B,Non-inherited,0,,141,Mid-successional / No trend,C3_G_141_3F,Inherited,0.009938352
141,Mid-successional / No trend,C3_G_141_6B,Transient,0,,141,Mid-successional / No trend,C3_G_141_3F,Non-inherited,0
141,Mid-successional / No trend,C3_G_141_7B,Inherited,0.126870444,,141,Mid-successional / No trend,C3_G_141_3F,Transient,0
141,Mid-successional / No trend,C3_G_141_7B,Non-inherited,0,,141,Mid-successional / No trend,C3_G_141_4F,Inherited,0.002606203
141,Mid-successional / No trend,C3_G_141_7B,Transient,0,,141,Mid-successional / No trend,C3_G_141_4F,Non-inherited,0
