id,label,net_group,Class,Compartment,Tissue,Age
B572_uncultured.Cytophagales.bacterium,B572_uncultured.Cytophagales.bacterium,BS.48,Class_4,BS,Bulk soil,48
B5725_AKIW659,B5725_AKIW659,BS.48,Class_4,BS,Bulk soil,48
B573_uncultured.Gemmatimonadetes.bacterium,B573_uncultured.Gemmatimonadetes.bacterium,BS.48,Class_4,BS,Bulk soil,48
B5769_f_uncultured,B5769_f_uncultured,BS.48,Class_4,BS,Bulk soil,48
B584_Leptolinea,B584_Leptolinea,BS.48,Class_2,BS,Bulk soil,48
B586_uncultured.Chlorobi.bacterium,B586_uncultured.Chlorobi.bacterium,BS.48,Class_4,BS,Bulk soil,48
B59_Terrabacter,B59_Terrabacter,BS.48,Class_2,BS,Bulk soil,48
B591_Anaerolinea,B591_Anaerolinea,BS.48,Class_2,BS,Bulk soil,48
B593_uncultured.Gemmatimonadetes.bacterium,B593_uncultured.Gemmatimonadetes.bacterium,BS.48,Class_2,BS,Bulk soil,48
B598_uncultured.soil.bacterium,B598_uncultured.soil.bacterium,BS.48,Class_2,BS,Bulk soil,48
B602_uncultured.Holophaga.sp.,B602_uncultured.Holophaga.sp.,BS.48,Class_4,BS,Bulk soil,48
B6028_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,B6028_Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium,BS.48,Class_4,BS,Bulk soil,48
B604_Bryobacter,B604_Bryobacter,BS.48,Class_2,BS,Bulk soil,48
B606_Desulfobacca,B606_Desulfobacca,BS.48,Class_3,BS,Bulk soil,48
B608_f_Xanthobacteraceae,B608_f_Xanthobacteraceae,BS.48,Class_4,BS,Bulk soil,48
B612_uncultured,B612_uncultured,BS.48,Class_4,BS,Bulk soil,48
B6127_f_Isosphaeraceae,B6127_f_Isosphaeraceae,BS.48,Class_4,BS,Bulk soil,48
B613_uncultured,B613_uncultured,BS.48,Class_4,BS,Bulk soil,48
B6156_uncultured.bacterium,B6156_uncultured.bacterium,BS.48,Class_4,BS,Bulk soil,48
B62_Clostridium.sensu.stricto.1,B62_Clostridium.sensu.stricto.1,BS.48,Class_3,BS,Bulk soil,48
B625_uncultured.Caldilineaceae.bacterium,B625_uncultured.Caldilineaceae.bacterium,BS.48,Class_2,BS,Bulk soil,48
B63_Methylocystis,B63_Methylocystis,BS.48,Class_3,BS,Bulk soil,48
B631_Anaeromyxobacter,B631_Anaeromyxobacter,BS.48,Class_2,BS,Bulk soil,48
B635_ADurb.Bin063.1,B635_ADurb.Bin063.1,BS.48,Class_4,BS,Bulk soil,48
B648_o_NA,B648_o_NA,BS.48,Class_4,BS,Bulk soil,48
B65_o_RBG.13.54.9,B65_o_RBG.13.54.9,BS.48,Class_2,BS,Bulk soil,48
B652_Clostridium.sensu.stricto.5,B652_Clostridium.sensu.stricto.5,BS.48,Class_4,BS,Bulk soil,48
B656_Gemmatimonas,B656_Gemmatimonas,BS.48,Class_4,BS,Bulk soil,48
B66_GOUTA6,B66_GOUTA6,BS.48,Class_2,BS,Bulk soil,48
B662_Bryobacter,B662_Bryobacter,BS.48,Class_4,BS,Bulk soil,48
B667_Sh765B.TzT.35,B667_Sh765B.TzT.35,BS.48,Class_4,BS,Bulk soil,48
B67_uncultured,B67_uncultured,BS.48,Class_1,BS,Bulk soil,48
B675_uncultured,B675_uncultured,BS.48,Class_2,BS,Bulk soil,48
B6793_Singulisphaera,B6793_Singulisphaera,BS.48,Class_4,BS,Bulk soil,48
B684_Clostridium.sensu.stricto.1,B684_Clostridium.sensu.stricto.1,BS.48,Class_4,BS,Bulk soil,48
B687_uncultured.Alkaliflexus.sp.,B687_uncultured.Alkaliflexus.sp.,BS.48,Class_4,BS,Bulk soil,48
B688_Rhizobacter,B688_Rhizobacter,BS.48,Class_2,BS,Bulk soil,48
B69_o_NA,B69_o_NA,BS.48,Class_2,BS,Bulk soil,48
B691_uncultured.Caldilineaceae.bacterium,B691_uncultured.Caldilineaceae.bacterium,BS.48,Class_2,BS,Bulk soil,48
B700_f_Micrococcaceae,B700_f_Micrococcaceae,BS.48,Class_4,BS,Bulk soil,48
B706_uncultured.Desulfuromonadales.bacterium,B706_uncultured.Desulfuromonadales.bacterium,BS.48,Class_4,BS,Bulk soil,48
B707_uncultured.bacterium,B707_uncultured.bacterium,BS.48,Class_2,BS,Bulk soil,48
B711_uncultured.proteobacterium,B711_uncultured.proteobacterium,BS.48,Class_2,BS,Bulk soil,48
B718_uncultured.bacterium,B718_uncultured.bacterium,BS.48,Class_4,BS,Bulk soil,48
B728_uncultured,B728_uncultured,BS.48,Class_2,BS,Bulk soil,48
B73_f_Blastocatellaceae,B73_f_Blastocatellaceae,BS.48,Class_2,BS,Bulk soil,48
B734_JGI.0001001.H03,B734_JGI.0001001.H03,BS.48,Class_4,BS,Bulk soil,48
B7342_f_WD2101.soil.group,B7342_f_WD2101.soil.group,BS.48,Class_4,BS,Bulk soil,48
B740_f_Burkholderiaceae,B740_f_Burkholderiaceae,BS.48,Class_4,BS,Bulk soil,48
B751_Arenimonas,B751_Arenimonas,BS.48,Class_4,BS,Bulk soil,48
B754_f_Xanthobacteraceae,B754_f_Xanthobacteraceae,BS.48,Class_4,BS,Bulk soil,48
B759_BSV13,B759_BSV13,BS.48,Class_2,BS,Bulk soil,48
B760_f_A21b,B760_f_A21b,BS.48,Class_4,BS,Bulk soil,48
B763_Desulfobacca,B763_Desulfobacca,BS.48,Class_4,BS,Bulk soil,48
B764_f_Acidobacteriaceae..Subgroup.1.,B764_f_Acidobacteriaceae..Subgroup.1.,BS.48,Class_4,BS,Bulk soil,48
B766_uncultured,B766_uncultured,BS.48,Class_4,BS,Bulk soil,48
B79_uncultured,B79_uncultured,BS.48,Class_2,BS,Bulk soil,48
B7913_f_Sphingobacteriaceae,B7913_f_Sphingobacteriaceae,BS.48,Class_4,BS,Bulk soil,48
B793_Haliangium,B793_Haliangium,BS.48,Class_4,BS,Bulk soil,48
B804_Anaerolinea,B804_Anaerolinea,BS.48,Class_4,BS,Bulk soil,48
B809_uncultured,B809_uncultured,BS.48,Class_2,BS,Bulk soil,48
B815_uncultured.bacterium,B815_uncultured.bacterium,BS.48,Class_4,BS,Bulk soil,48
B820_Hyphomicrobium,B820_Hyphomicrobium,BS.48,Class_4,BS,Bulk soil,48
B824_uncultured.soil.bacterium,B824_uncultured.soil.bacterium,BS.48,Class_4,BS,Bulk soil,48
B831_uncultured.bacterium.mle1.16,B831_uncultured.bacterium.mle1.16,BS.48,Class_4,BS,Bulk soil,48
B833_f_UA.50,B833_f_UA.50,BS.48,Class_4,BS,Bulk soil,48
B834_Anaerolinea,B834_Anaerolinea,BS.48,Class_4,BS,Bulk soil,48
B836_Nocardioides,B836_Nocardioides,BS.48,Class_4,BS,Bulk soil,48
B839_f_uncultured,B839_f_uncultured,BS.48,Class_4,BS,Bulk soil,48
B845_Candidatus.Udaeobacter,B845_Candidatus.Udaeobacter,BS.48,Class_4,BS,Bulk soil,48
B852_f_A4b,B852_f_A4b,BS.48,Class_4,BS,Bulk soil,48
B855_uncultured.eubacterium.WCHB1.50,B855_uncultured.eubacterium.WCHB1.50,BS.48,Class_4,BS,Bulk soil,48
B858_Geobacter,B858_Geobacter,BS.48,Class_4,BS,Bulk soil,48
B869_o_Subgroup.7,B869_o_Subgroup.7,BS.48,Class_4,BS,Bulk soil,48
B870_Blastococcus,B870_Blastococcus,BS.48,Class_4,BS,Bulk soil,48
B876_uncultured,B876_uncultured,BS.48,Class_4,BS,Bulk soil,48
B88_uncultured.Alkaliflexus.sp.,B88_uncultured.Alkaliflexus.sp.,BS.48,Class_2,BS,Bulk soil,48
B897_UTBCD1,B897_UTBCD1,BS.48,Class_4,BS,Bulk soil,48
B899_f_Burkholderiaceae,B899_f_Burkholderiaceae,BS.48,Class_4,BS,Bulk soil,48
B91_o_NA,B91_o_NA,BS.48,Class_2,BS,Bulk soil,48
B94_uncultured.Nitrospirae.bacterium,B94_uncultured.Nitrospirae.bacterium,BS.48,Class_2,BS,Bulk soil,48
B943_f_Lentimicrobiaceae,B943_f_Lentimicrobiaceae,BS.48,Class_4,BS,Bulk soil,48
B958_Acidibacter,B958_Acidibacter,BS.48,Class_4,BS,Bulk soil,48
B96_uncultured,B96_uncultured,BS.48,Class_2,BS,Bulk soil,48
B966_f_Opitutaceae,B966_f_Opitutaceae,BS.48,Class_4,BS,Bulk soil,48
B97_uncultured,B97_uncultured,BS.48,Class_2,BS,Bulk soil,48
B979_o_RBG.13.54.9,B979_o_RBG.13.54.9,BS.48,Class_4,BS,Bulk soil,48
B983_Flavisolibacter,B983_Flavisolibacter,BS.48,Class_4,BS,Bulk soil,48
F10_Guehomyces,F10_Guehomyces,BS.48,Class_2,BS,Bulk soil,48
F1026_unidentified,F1026_unidentified,BS.48,Class_2,BS,Bulk soil,48
F103_unidentified,F103_unidentified,BS.48,Class_2,BS,Bulk soil,48
F106_unidentified,F106_unidentified,BS.48,Class_2,BS,Bulk soil,48
F107_o_Helotiales,F107_o_Helotiales,BS.48,Class_2,BS,Bulk soil,48
F1095_unidentified,F1095_unidentified,BS.48,Class_4,BS,Bulk soil,48
F1097_unidentified,F1097_unidentified,BS.48,Class_2,BS,Bulk soil,48
F111_Geomyces,F111_Geomyces,BS.48,Class_2,BS,Bulk soil,48
F114_unidentified,F114_unidentified,BS.48,Class_2,BS,Bulk soil,48
F119_unidentified,F119_unidentified,BS.48,Class_2,BS,Bulk soil,48
F120_Sporobolomyces,F120_Sporobolomyces,BS.48,Class_2,BS,Bulk soil,48
F121_Schizothecium,F121_Schizothecium,BS.48,Class_2,BS,Bulk soil,48
F122_Apodus,F122_Apodus,BS.48,Class_2,BS,Bulk soil,48
F123_Thanatephorus,F123_Thanatephorus,BS.48,Class_4,BS,Bulk soil,48
F1265_Mucor,F1265_Mucor,BS.48,Class_4,BS,Bulk soil,48
F128_unidentified,F128_unidentified,BS.48,Class_2,BS,Bulk soil,48
F13_Zopfiella,F13_Zopfiella,BS.48,Class_2,BS,Bulk soil,48
F1304_unidentified,F1304_unidentified,BS.48,Class_4,BS,Bulk soil,48
F1366_unidentified,F1366_unidentified,BS.48,Class_4,BS,Bulk soil,48
F14_o_Pleosporales,F14_o_Pleosporales,BS.48,Class_2,BS,Bulk soil,48
F141_f_Nectriaceae,F141_f_Nectriaceae,BS.48,Class_2,BS,Bulk soil,48
F1426_unidentified,F1426_unidentified,BS.48,Class_4,BS,Bulk soil,48
F145_Mrakiella,F145_Mrakiella,BS.48,Class_2,BS,Bulk soil,48
F149_unidentified,F149_unidentified,BS.48,Class_1,BS,Bulk soil,48
F15_o_Helotiales,F15_o_Helotiales,BS.48,Class_2,BS,Bulk soil,48
F151_unidentified,F151_unidentified,BS.48,Class_2,BS,Bulk soil,48
F153_unidentified,F153_unidentified,BS.48,Class_2,BS,Bulk soil,48
F154_Slooffia,F154_Slooffia,BS.48,Class_2,BS,Bulk soil,48
F157_unidentified,F157_unidentified,BS.48,Class_2,BS,Bulk soil,48
F159_o_Helotiales,F159_o_Helotiales,BS.48,Class_2,BS,Bulk soil,48
F165_Cyberlindnera,F165_Cyberlindnera,BS.48,Class_1,BS,Bulk soil,48
F167_unidentified,F167_unidentified,BS.48,Class_2,BS,Bulk soil,48
F17_o_Pleosporales,F17_o_Pleosporales,BS.48,Class_2,BS,Bulk soil,48
F170_unidentified,F170_unidentified,BS.48,Class_2,BS,Bulk soil,48
F171_unidentified,F171_unidentified,BS.48,Class_2,BS,Bulk soil,48
F173_unidentified,F173_unidentified,BS.48,Class_2,BS,Bulk soil,48
F1731_o_NA,F1731_o_NA,BS.48,Class_4,BS,Bulk soil,48
F175_unidentified,F175_unidentified,BS.48,Class_2,BS,Bulk soil,48
F179_unidentified,F179_unidentified,BS.48,Class_2,BS,Bulk soil,48
F1797_unidentified,F1797_unidentified,BS.48,Class_4,BS,Bulk soil,48
F180_Tetracladium,F180_Tetracladium,BS.48,Class_2,BS,Bulk soil,48
F1827_unidentified,F1827_unidentified,BS.48,Class_4,BS,Bulk soil,48
F184_unidentified,F184_unidentified,BS.48,Class_2,BS,Bulk soil,48
F185_f_Didymosphaeriaceae,F185_f_Didymosphaeriaceae,BS.48,Class_2,BS,Bulk soil,48
F19_unidentified,F19_unidentified,BS.48,Class_2,BS,Bulk soil,48
F192_Fusicolla,F192_Fusicolla,BS.48,Class_2,BS,Bulk soil,48
F195_Cistella,F195_Cistella,BS.48,Class_2,BS,Bulk soil,48
F200_Aspergillus,F200_Aspergillus,BS.48,Class_2,BS,Bulk soil,48
F205_Mortierella,F205_Mortierella,BS.48,Class_2,BS,Bulk soil,48
F210_unidentified,F210_unidentified,BS.48,Class_2,BS,Bulk soil,48
F211_unidentified,F211_unidentified,BS.48,Class_2,BS,Bulk soil,48
F216_unidentified,F216_unidentified,BS.48,Class_2,BS,Bulk soil,48
F224_Rhizophydium,F224_Rhizophydium,BS.48,Class_2,BS,Bulk soil,48
F2280_o_NA,F2280_o_NA,BS.48,Class_4,BS,Bulk soil,48
F23_Solicoccozyma,F23_Solicoccozyma,BS.48,Class_2,BS,Bulk soil,48
F232_Mortierella,F232_Mortierella,BS.48,Class_2,BS,Bulk soil,48
F234_unidentified,F234_unidentified,BS.48,Class_2,BS,Bulk soil,48
F237_unidentified,F237_unidentified,BS.48,Class_2,BS,Bulk soil,48
F24_o_Helotiales,F24_o_Helotiales,BS.48,Class_2,BS,Bulk soil,48
F242_unidentified,F242_unidentified,BS.48,Class_2,BS,Bulk soil,48
F247_unidentified,F247_unidentified,BS.48,Class_2,BS,Bulk soil,48
F249_Mortierella,F249_Mortierella,BS.48,Class_2,BS,Bulk soil,48
F25_Dimorphospora,F25_Dimorphospora,BS.48,Class_2,BS,Bulk soil,48
F256_Chalara,F256_Chalara,BS.48,Class_2,BS,Bulk soil,48
F279_unidentified,F279_unidentified,BS.48,Class_2,BS,Bulk soil,48
F287_unidentified,F287_unidentified,BS.48,Class_2,BS,Bulk soil,48
F290_f_Coniochaetaceae,F290_f_Coniochaetaceae,BS.48,Class_2,BS,Bulk soil,48
F294_unidentified,F294_unidentified,BS.48,Class_2,BS,Bulk soil,48
F300_unidentified,F300_unidentified,BS.48,Class_2,BS,Bulk soil,48
F307_unidentified,F307_unidentified,BS.48,Class_2,BS,Bulk soil,48
F312_unidentified,F312_unidentified,BS.48,Class_1,BS,Bulk soil,48
F314_unidentified,F314_unidentified,BS.48,Class_2,BS,Bulk soil,48
F326_Mortierella,F326_Mortierella,BS.48,Class_2,BS,Bulk soil,48
F327_unidentified,F327_unidentified,BS.48,Class_2,BS,Bulk soil,48
F332_Spirosphaera,F332_Spirosphaera,BS.48,Class_2,BS,Bulk soil,48
F335_unidentified,F335_unidentified,BS.48,Class_2,BS,Bulk soil,48
F34_Mortierella,F34_Mortierella,BS.48,Class_2,BS,Bulk soil,48
F340_unidentified,F340_unidentified,BS.48,Class_2,BS,Bulk soil,48
F342_unidentified,F342_unidentified,BS.48,Class_2,BS,Bulk soil,48
F344_Typhula,F344_Typhula,BS.48,Class_4,BS,Bulk soil,48
F345_unidentified,F345_unidentified,BS.48,Class_2,BS,Bulk soil,48
F347_Emericellopsis,F347_Emericellopsis,BS.48,Class_1,BS,Bulk soil,48
F358_unidentified,F358_unidentified,BS.48,Class_2,BS,Bulk soil,48
F359_unidentified,F359_unidentified,BS.48,Class_2,BS,Bulk soil,48
F363_unidentified,F363_unidentified,BS.48,Class_2,BS,Bulk soil,48
F364_Schizothecium,F364_Schizothecium,BS.48,Class_2,BS,Bulk soil,48
F367_unidentified,F367_unidentified,BS.48,Class_1,BS,Bulk soil,48
F368_Mucor,F368_Mucor,BS.48,Class_2,BS,Bulk soil,48
F37_unidentified,F37_unidentified,BS.48,Class_2,BS,Bulk soil,48
F371_unidentified,F371_unidentified,BS.48,Class_2,BS,Bulk soil,48
F375_o_NA,F375_o_NA,BS.48,Class_2,BS,Bulk soil,48
F378_unidentified,F378_unidentified,BS.48,Class_2,BS,Bulk soil,48
F38_Pseudeurotium,F38_Pseudeurotium,BS.48,Class_2,BS,Bulk soil,48
F382_unidentified,F382_unidentified,BS.48,Class_2,BS,Bulk soil,48
F383_unidentified,F383_unidentified,BS.48,Class_4,BS,Bulk soil,48
F384_unidentified,F384_unidentified,BS.48,Class_2,BS,Bulk soil,48
F387_unidentified,F387_unidentified,BS.48,Class_2,BS,Bulk soil,48
F388_unidentified,F388_unidentified,BS.48,Class_2,BS,Bulk soil,48
F393_unidentified,F393_unidentified,BS.48,Class_2,BS,Bulk soil,48
F395_unidentified,F395_unidentified,BS.48,Class_2,BS,Bulk soil,48
F4_o_Pleosporales,F4_o_Pleosporales,BS.48,Class_4,BS,Bulk soil,48
F401_unidentified,F401_unidentified,BS.48,Class_2,BS,Bulk soil,48
F402_unidentified,F402_unidentified,BS.48,Class_2,BS,Bulk soil,48
F409_unidentified,F409_unidentified,BS.48,Class_4,BS,Bulk soil,48
F41_Arnium,F41_Arnium,BS.48,Class_2,BS,Bulk soil,48
F412_unidentified,F412_unidentified,BS.48,Class_1,BS,Bulk soil,48
F42_unidentified,F42_unidentified,BS.48,Class_2,BS,Bulk soil,48
F427_unidentified,F427_unidentified,BS.48,Class_2,BS,Bulk soil,48
F433_unidentified,F433_unidentified,BS.48,Class_2,BS,Bulk soil,48
F438_unidentified,F438_unidentified,BS.48,Class_2,BS,Bulk soil,48
F44_Zopfiella,F44_Zopfiella,BS.48,Class_2,BS,Bulk soil,48
F442_unidentified,F442_unidentified,BS.48,Class_2,BS,Bulk soil,48
F443_unidentified,F443_unidentified,BS.48,Class_2,BS,Bulk soil,48
F46_Microscypha,F46_Microscypha,BS.48,Class_2,BS,Bulk soil,48
F464_Rhizophydium,F464_Rhizophydium,BS.48,Class_1,BS,Bulk soil,48
F471_Mortierella,F471_Mortierella,BS.48,Class_4,BS,Bulk soil,48
F48_unidentified,F48_unidentified,BS.48,Class_2,BS,Bulk soil,48
F485_unidentified,F485_unidentified,BS.48,Class_2,BS,Bulk soil,48
F5_Alternaria,F5_Alternaria,BS.48,Class_2,BS,Bulk soil,48
F501_unidentified,F501_unidentified,BS.48,Class_2,BS,Bulk soil,48
F502_unidentified,F502_unidentified,BS.48,Class_2,BS,Bulk soil,48
F504_unidentified,F504_unidentified,BS.48,Class_2,BS,Bulk soil,48
F514_unidentified,F514_unidentified,BS.48,Class_2,BS,Bulk soil,48
F515_unidentified,F515_unidentified,BS.48,Class_2,BS,Bulk soil,48
F517_unidentified,F517_unidentified,BS.48,Class_2,BS,Bulk soil,48
F519_f_Hyaloscyphaceae,F519_f_Hyaloscyphaceae,BS.48,Class_2,BS,Bulk soil,48
F52_Psilocybe,F52_Psilocybe,BS.48,Class_2,BS,Bulk soil,48
F522_unidentified,F522_unidentified,BS.48,Class_2,BS,Bulk soil,48
F527_unidentified,F527_unidentified,BS.48,Class_2,BS,Bulk soil,48
F529_unidentified,F529_unidentified,BS.48,Class_2,BS,Bulk soil,48
F54_Pyrenochaetopsis,F54_Pyrenochaetopsis,BS.48,Class_2,BS,Bulk soil,48
F541_unidentified,F541_unidentified,BS.48,Class_1,BS,Bulk soil,48
F542_unidentified,F542_unidentified,BS.48,Class_2,BS,Bulk soil,48
F546_o_NA,F546_o_NA,BS.48,Class_2,BS,Bulk soil,48
F5480_unidentified,F5480_unidentified,BS.48,Class_4,BS,Bulk soil,48
F549_unidentified,F549_unidentified,BS.48,Class_2,BS,Bulk soil,48
F551_Goffeauzyma,F551_Goffeauzyma,BS.48,Class_1,BS,Bulk soil,48
F553_Trichomerium,F553_Trichomerium,BS.48,Class_4,BS,Bulk soil,48
F56_Arnium,F56_Arnium,BS.48,Class_2,BS,Bulk soil,48
F560_unidentified,F560_unidentified,BS.48,Class_4,BS,Bulk soil,48
F57_Trichoderma,F57_Trichoderma,BS.48,Class_1,BS,Bulk soil,48
F58_Schizothecium,F58_Schizothecium,BS.48,Class_2,BS,Bulk soil,48
F587_unidentified,F587_unidentified,BS.48,Class_2,BS,Bulk soil,48
F59_Podospora,F59_Podospora,BS.48,Class_2,BS,Bulk soil,48
F592_unidentified,F592_unidentified,BS.48,Class_2,BS,Bulk soil,48
F596_unidentified,F596_unidentified,BS.48,Class_2,BS,Bulk soil,48
F6_Cladosporium,F6_Cladosporium,BS.48,Class_2,BS,Bulk soil,48
F603_unidentified,F603_unidentified,BS.48,Class_4,BS,Bulk soil,48
F604_Chalara,F604_Chalara,BS.48,Class_4,BS,Bulk soil,48
F607_unidentified,F607_unidentified,BS.48,Class_2,BS,Bulk soil,48
F62_Mrakia,F62_Mrakia,BS.48,Class_2,BS,Bulk soil,48
F63_Thanatephorus,F63_Thanatephorus,BS.48,Class_2,BS,Bulk soil,48
F636_unidentified,F636_unidentified,BS.48,Class_2,BS,Bulk soil,48
F64_unidentified,F64_unidentified,BS.48,Class_4,BS,Bulk soil,48
F640_unidentified,F640_unidentified,BS.48,Class_2,BS,Bulk soil,48
F66_Trichoderma,F66_Trichoderma,BS.48,Class_2,BS,Bulk soil,48
F67_unidentified,F67_unidentified,BS.48,Class_1,BS,Bulk soil,48
F68_Pseudogymnoascus,F68_Pseudogymnoascus,BS.48,Class_1,BS,Bulk soil,48
F70_unidentified,F70_unidentified,BS.48,Class_1,BS,Bulk soil,48
F703_unidentified,F703_unidentified,BS.48,Class_2,BS,Bulk soil,48
F711_unidentified,F711_unidentified,BS.48,Class_2,BS,Bulk soil,48
F73_Tetracladium,F73_Tetracladium,BS.48,Class_1,BS,Bulk soil,48
F748_unidentified,F748_unidentified,BS.48,Class_2,BS,Bulk soil,48
F752_Arthrinium,F752_Arthrinium,BS.48,Class_3,BS,Bulk soil,48
F76_o_Sordariales,F76_o_Sordariales,BS.48,Class_4,BS,Bulk soil,48
F761_o_NA,F761_o_NA,BS.48,Class_4,BS,Bulk soil,48
F794_o_NA,F794_o_NA,BS.48,Class_4,BS,Bulk soil,48
F829_unidentified,F829_unidentified,BS.48,Class_4,BS,Bulk soil,48
F83_Schizothecium,F83_Schizothecium,BS.48,Class_2,BS,Bulk soil,48
F833_o_Mortierellales,F833_o_Mortierellales,BS.48,Class_2,BS,Bulk soil,48
F9_Chaetomium,F9_Chaetomium,BS.48,Class_2,BS,Bulk soil,48
F90_Pseudogymnoascus,F90_Pseudogymnoascus,BS.48,Class_2,BS,Bulk soil,48
F902_o_NA,F902_o_NA,BS.48,Class_4,BS,Bulk soil,48
F91_unidentified,F91_unidentified,BS.48,Class_2,BS,Bulk soil,48
F92_unidentified,F92_unidentified,BS.48,Class_2,BS,Bulk soil,48
F94_Mortierella,F94_Mortierella,BS.48,Class_2,BS,Bulk soil,48
F941_unidentified,F941_unidentified,BS.48,Class_4,BS,Bulk soil,48
F946_unidentified,F946_unidentified,BS.48,Class_1,BS,Bulk soil,48
F95_o_NA,F95_o_NA,BS.48,Class_2,BS,Bulk soil,48
F950_unidentified,F950_unidentified,BS.48,Class_4,BS,Bulk soil,48
F959_unidentified,F959_unidentified,BS.48,Class_4,BS,Bulk soil,48
F96_unidentified,F96_unidentified,BS.48,Class_2,BS,Bulk soil,48
F99_Cistella,F99_Cistella,BS.48,Class_2,BS,Bulk soil,48
B1009_anaerobic.bacterium.MO.CFX2,B1009_anaerobic.bacterium.MO.CFX2,BS.62,Class_4,BS,Bulk soil,62
B1024_Flavisolibacter,B1024_Flavisolibacter,BS.62,Class_4,BS,Bulk soil,62
B1033_ADurb.Bin063.1,B1033_ADurb.Bin063.1,BS.62,Class_4,BS,Bulk soil,62
B104_uncultured.bacterium,B104_uncultured.bacterium,BS.62,Class_2,BS,Bulk soil,62
B105_Anaeromyxobacter,B105_Anaeromyxobacter,BS.62,Class_4,BS,Bulk soil,62
B1063_o_Gaiellales,B1063_o_Gaiellales,BS.62,Class_4,BS,Bulk soil,62
B1097_Bryobacter,B1097_Bryobacter,BS.62,Class_4,BS,Bulk soil,62
B1099_uncultured.soil.bacterium,B1099_uncultured.soil.bacterium,BS.62,Class_2,BS,Bulk soil,62
B1101_alphaI.cluster,B1101_alphaI.cluster,BS.62,Class_4,BS,Bulk soil,62
B1105_uncultured.prokaryote,B1105_uncultured.prokaryote,BS.62,Class_4,BS,Bulk soil,62
B1112_Syntrophus,B1112_Syntrophus,BS.62,Class_4,BS,Bulk soil,62
B112_uncultured.prokaryote,B112_uncultured.prokaryote,BS.62,Class_2,BS,Bulk soil,62
B1129_uncultured.soil.bacterium,B1129_uncultured.soil.bacterium,BS.62,Class_4,BS,Bulk soil,62
B113_o_RBG.13.54.9,B113_o_RBG.13.54.9,BS.62,Class_2,BS,Bulk soil,62
B1134_f_Anaerolineaceae,B1134_f_Anaerolineaceae,BS.62,Class_4,BS,Bulk soil,62
B114_Luteimonas,B114_Luteimonas,BS.62,Class_2,BS,Bulk soil,62
B1149_uncultured,B1149_uncultured,BS.62,Class_4,BS,Bulk soil,62
B1152_o_SBR1031,B1152_o_SBR1031,BS.62,Class_2,BS,Bulk soil,62
B1158_f_SC.I.84,B1158_f_SC.I.84,BS.62,Class_4,BS,Bulk soil,62
B117_o_NA,B117_o_NA,BS.62,Class_2,BS,Bulk soil,62
B1186_f_SC.I.84,B1186_f_SC.I.84,BS.62,Class_4,BS,Bulk soil,62
B119_Acidibacter,B119_Acidibacter,BS.62,Class_2,BS,Bulk soil,62
B1198_f_Streptomycetaceae,B1198_f_Streptomycetaceae,BS.62,Class_3,BS,Bulk soil,62
B120_uncultured.Anaerolineaceae.bacterium,B120_uncultured.Anaerolineaceae.bacterium,BS.62,Class_4,BS,Bulk soil,62
B1228_o_NA,B1228_o_NA,BS.62,Class_4,BS,Bulk soil,62
B123_uncultured,B123_uncultured,BS.62,Class_4,BS,Bulk soil,62
B1248_uncultured,B1248_uncultured,BS.62,Class_4,BS,Bulk soil,62
B126_Sphingomonas,B126_Sphingomonas,BS.62,Class_1,BS,Bulk soil,62
B1267_uncultured,B1267_uncultured,BS.62,Class_4,BS,Bulk soil,62
B128_Thiobacillus,B128_Thiobacillus,BS.62,Class_2,BS,Bulk soil,62
B1282_uncultured.bacterium,B1282_uncultured.bacterium,BS.62,Class_2,BS,Bulk soil,62
B129_ADurb.Bin063.1,B129_ADurb.Bin063.1,BS.62,Class_4,BS,Bulk soil,62
B1292_o_SBR1031,B1292_o_SBR1031,BS.62,Class_4,BS,Bulk soil,62
B131_Rhodanobacter,B131_Rhodanobacter,BS.62,Class_2,BS,Bulk soil,62
B132_f_Intrasporangiaceae,B132_f_Intrasporangiaceae,BS.62,Class_2,BS,Bulk soil,62
B1328_metagenome,B1328_metagenome,BS.62,Class_4,BS,Bulk soil,62
B1329_uncultured,B1329_uncultured,BS.62,Class_4,BS,Bulk soil,62
B1336_Pajaroellobacter,B1336_Pajaroellobacter,BS.62,Class_4,BS,Bulk soil,62
B1341_uncultured.soil.bacterium,B1341_uncultured.soil.bacterium,BS.62,Class_4,BS,Bulk soil,62
B1343_o_NA,B1343_o_NA,BS.62,Class_4,BS,Bulk soil,62
B1347_uncultured.prokaryote,B1347_uncultured.prokaryote,BS.62,Class_4,BS,Bulk soil,62
B1351_ADurb.Bin063.1,B1351_ADurb.Bin063.1,BS.62,Class_4,BS,Bulk soil,62
B136_Hydrogenispora,B136_Hydrogenispora,BS.62,Class_2,BS,Bulk soil,62
B139_RBG.16.58.14,B139_RBG.16.58.14,BS.62,Class_2,BS,Bulk soil,62
B1398_uncultured.Gemmatimonadetes.bacterium,B1398_uncultured.Gemmatimonadetes.bacterium,BS.62,Class_4,BS,Bulk soil,62
B140_f_Intrasporangiaceae,B140_f_Intrasporangiaceae,BS.62,Class_4,BS,Bulk soil,62
B142_Ellin6067,B142_Ellin6067,BS.62,Class_2,BS,Bulk soil,62
